seqID,cluster,ancestor
831,315,308
832,316,319
833,317,319
834,318,319
835,319,319
836,318,319
837,320,319
838,318,319
839,321,319
840,322,319
841,318,319
842,321,319
843,318,319
844,318,319
845,321,319
846,318,319
847,318,319
848,318,319
849,318,319
850,318,319
851,318,319
852,323,319
853,318,319
854,324,319
855,317,319
856,318,319
857,317,319
858,325,325
859,325,325
860,325,325
861,325,325
862,325,325
863,325,325
864,326,325
865,325,325
866,327,325
867,328,325
868,328,325
869,329,325
870,330,325
871,329,325
872,329,325
873,331,325
874,331,325
875,331,325
876,332,325
877,331,325
878,331,325
879,331,325
880,331,325
881,333,325
882,332,325
883,331,325
884,334,334
885,335,334
886,334,334
887,334,334
888,334,334
889,334,334
890,336,334
891,337,334
892,337,334
893,338,334
894,334,334
895,339,334
896,339,334
897,340,334
898,338,334
899,340,334
900,340,334
901,341,334
902,341,334
903,339,334
904,341,334
905,341,334
906,342,334
907,341,334
908,340,334
909,341,334
910,343,343
911,343,343
912,343,343
913,343,343
914,343,343
915,343,343
916,344,343
917,345,343
918,343,343
919,343,343
920,346,343
921,347,343
922,348,343
923,349,343
924,349,343
925,349,343
926,350,343
927,351,343
928,352,343
929,353,343
930,354,343
931,355,343
932,356,343
933,357,343
934,358,343
935,359,343
936,360,360
937,360,360
938,360,360
939,360,360
940,360,360
941,360,360
942,361,360
943,362,360
944,363,360
945,360,360
946,364,360
947,363,360
948,365,360
949,363,360
950,366,360
951,364,360
952,366,360
953,366,360
954,367,360
955,367,360
956,364,360
957,368,360
958,366,360
959,369,360
960,370,360
961,371,360
962,372,372
963,372,372
964,372,372
965,372,372
966,372,372
967,372,372
968,373,372
969,372,372
970,374,372
971,375,372
972,376,372
973,377,372
974,377,372
975,375,372
976,378,372
977,378,372
978,378,372
979,378,372
980,379,372
981,379,372
982,378,372
983,380,372
984,381,372
985,379,372
986,382,372
987,383,372
988,384,384
989,384,384
990,385,384
991,384,384
992,384,384
993,384,384
994,386,384
995,387,384
996,387,384
997,387,384
998,387,384
999,388,384
1000,387,384
1001,388,384
1002,389,384
1003,389,384
1004,390,384
1005,391,384
1006,390,384
1007,389,384
1008,389,384
1009,392,384
1010,393,384
1011,394,384
1012,395,384
1013,396,384
1014,397,397
1015,398,397
1016,397,397
1017,399,397
1018,400,397
1019,399,397
1020,401,397
1021,402,397
1022,402,397
1023,402,397
1024,402,397
1025,402,397
1026,402,397
1027,403,397
1028,401,397
1029,402,397
1030,404,397
1031,403,397
1032,404,397
1033,402,397
1034,404,397
1035,404,397
1036,402,397
1037,404,397
1038,403,397
1039,404,397
1040,405,405
1041,405,405
1042,406,405
1043,405,405
1044,407,405
1045,405,405
1046,405,405
1047,408,405
1048,409,405
1049,405,405
1050,409,405
1051,410,405
1052,409,405
1053,409,405
1054,409,405
1055,409,405
1056,411,405
1057,412,405
1058,412,405
1059,412,405
1060,412,405
1061,413,405
1062,414,405
1063,415,405
1064,416,405
1065,412,405
1066,417,420
1067,418,420
1068,419,420
1069,420,420
1070,421,420
1071,422,420
1072,423,420
1073,423,420
1074,422,420
1075,418,420
1076,418,420
1077,424,420
1078,418,420
1079,418,420
1080,425,420
1081,418,420
1082,418,420
1083,418,420
1084,418,420
1085,418,420
1086,418,420
1087,426,420
1088,418,420
1089,419,420
1090,418,420
1091,418,420
